ds,consommation_france,is_holiday_day,prev_J_1,temperature
2018-01-01 00:00:00,60880.0,1,56800.0,8.586925809390754
2018-01-01 00:30:00,59600.0,1,55700.0,
2018-01-01 01:00:00,57534.0,1,53900.0,
2018-01-01 01:30:00,57559.0,1,54700.0,
2018-01-01 02:00:00,56898.0,1,54200.0,
2018-01-01 02:30:00,56424.0,1,53000.0,
2018-01-01 03:00:00,54375.0,1,50800.0,7.930078480169398
2018-01-01 03:30:00,53225.0,1,49200.0,
2018-01-01 04:00:00,51887.0,1,47700.0,
2018-01-01 04:30:00,51035.0,1,46500.0,
2018-01-01 05:00:00,50308.0,1,45800.0,
2018-01-01 05:30:00,50505.0,1,45900.0,
2018-01-01 06:00:00,50424.0,1,45800.0,7.043266401692508
2018-01-01 06:30:00,51005.0,1,45900.0,
2018-01-01 07:00:00,50909.0,1,46000.0,
2018-01-01 07:30:00,51021.0,1,46000.0,
2018-01-01 08:00:00,51150.0,1,46500.0,
2018-01-01 08:30:00,50789.0,1,46300.0,
2018-01-01 09:00:00,50747.0,1,46400.0,7.418366881812101
2018-01-01 09:30:00,51416.0,1,47500.0,
2018-01-01 10:00:00,52177.0,1,48500.0,
2018-01-01 10:30:00,53223.0,1,49700.0,
2018-01-01 11:00:00,54278.0,1,50900.0,
2018-01-01 11:30:00,55611.0,1,52100.0,
2018-01-01 12:00:00,56689.0,1,53500.0,9.52173297391615
2018-01-01 12:30:00,57911.0,1,54500.0,
2018-01-01 13:00:00,59334.0,1,56100.0,
2018-01-01 13:30:00,58228.0,1,54100.0,
2018-01-01 14:00:00,57018.0,1,52900.0,
2018-01-01 14:30:00,55959.0,1,52500.0,
2018-01-01 15:00:00,54742.0,1,51200.0,9.978259227145756
2018-01-01 15:30:00,54563.0,1,50700.0,
2018-01-01 16:00:00,54284.0,1,50500.0,
2018-01-01 16:30:00,54628.0,1,50600.0,
2018-01-01 17:00:00,55347.0,1,51300.0,
2018-01-01 17:30:00,57673.0,1,53900.0,
2018-01-01 18:00:00,59937.0,1,55900.0,7.359908887693848
2018-01-01 18:30:00,61245.0,1,57100.0,
2018-01-01 19:00:00,62502.0,1,58000.0,
2018-01-01 19:30:00,62840.0,1,58100.0,
2018-01-01 20:00:00,62161.0,1,57900.0,
2018-01-01 20:30:00,61167.0,1,57500.0,
2018-01-01 21:00:00,60140.0,1,56900.0,6.963256873611924
2018-01-01 21:30:00,59078.0,1,55900.0,
2018-01-01 22:00:00,58050.0,1,54900.0,
2018-01-01 22:30:00,58587.0,1,56200.0,
2018-01-01 23:00:00,61037.0,1,58700.0,
2018-01-01 23:30:00,60390.0,1,58300.0,
2018-01-02 00:00:00,60175.0,0,58600.0,7.554782642893801
2018-01-02 00:30:00,58625.0,0,56900.0,
2018-01-02 01:00:00,56031.0,0,54900.0,
2018-01-02 01:30:00,55801.0,0,55500.0,
2018-01-02 02:00:00,55271.0,0,55500.0,
2018-01-02 02:30:00,54872.0,0,54400.0,
2018-01-02 03:00:00,53211.0,0,52700.0,6.545874807005724
2018-01-02 03:30:00,52239.0,0,51600.0,
2018-01-02 04:00:00,51514.0,0,50800.0,
2018-01-02 04:30:00,51481.0,0,50700.0,
2018-01-02 05:00:00,51848.0,0,51300.0,
2018-01-02 05:30:00,53557.0,0,52500.0,
2018-01-02 06:00:00,55053.0,0,54000.0,6.284046047570602
2018-01-02 06:30:00,57824.0,0,56100.0,
2018-01-02 07:00:00,59668.0,0,58000.0,
2018-01-02 07:30:00,61537.0,0,60200.0,
2018-01-02 08:00:00,63430.0,0,62300.0,
2018-01-02 08:30:00,64466.0,0,63200.0,
2018-01-02 09:00:00,65231.0,0,63900.0,6.109341173689458
2018-01-02 09:30:00,66342.0,0,65000.0,
2018-01-02 10:00:00,67170.0,0,65800.0,
2018-01-02 10:30:00,67614.0,0,66400.0,
2018-01-02 11:00:00,68069.0,0,66600.0,
2018-01-02 11:30:00,68936.0,0,67200.0,
2018-01-02 12:00:00,69604.0,0,68100.0,9.03235040481897
2018-01-02 12:30:00,69974.0,0,67900.0,
2018-01-02 13:00:00,70524.0,0,69300.0,
2018-01-02 13:30:00,69382.0,0,67200.0,
2018-01-02 14:00:00,68578.0,0,66800.0,
2018-01-02 14:30:00,68103.0,0,66300.0,
2018-01-02 15:00:00,66537.0,0,64500.0,10.427611851148926
2018-01-02 15:30:00,66189.0,0,63900.0,
2018-01-02 16:00:00,65625.0,0,63400.0,
2018-01-02 16:30:00,65572.0,0,63600.0,
2018-01-02 17:00:00,66003.0,0,64200.0,
2018-01-02 17:30:00,67822.0,0,66200.0,
2018-01-02 18:00:00,69383.0,0,68400.0,10.414541903018605
2018-01-02 18:30:00,70236.0,0,69000.0,
2018-01-02 19:00:00,71341.0,0,69800.0,
2018-01-02 19:30:00,70448.0,0,68800.0,
2018-01-02 20:00:00,68723.0,0,67400.0,
2018-01-02 20:30:00,66592.0,0,65700.0,
2018-01-02 21:00:00,64360.0,0,63900.0,9.780737220752801
2018-01-02 21:30:00,62640.0,0,61900.0,
2018-01-02 22:00:00,61094.0,0,60500.0,
2018-01-02 22:30:00,61099.0,0,61500.0,
2018-01-02 23:00:00,63456.0,0,63600.0,
2018-01-02 23:30:00,62829.0,0,62800.0,
2018-01-03 00:00:00,62624.0,0,60500.0,9.736907674907549
2018-01-03 00:30:00,60699.0,0,58100.0,
2018-01-03 01:00:00,57892.0,0,55800.0,
2018-01-03 01:30:00,56950.0,0,55900.0,
2018-01-03 02:00:00,56219.0,0,55400.0,
2018-01-03 02:30:00,55665.0,0,53900.0,
2018-01-03 03:00:00,53669.0,0,52000.0,10.282497931735069
2018-01-03 03:30:00,52486.0,0,50700.0,
2018-01-03 04:00:00,51480.0,0,49800.0,
2018-01-03 04:30:00,51260.0,0,49500.0,
2018-01-03 05:00:00,51479.0,0,50000.0,
2018-01-03 05:30:00,53276.0,0,51500.0,
2018-01-03 06:00:00,54621.0,0,52900.0,10.045994171412651
2018-01-03 06:30:00,57547.0,0,55400.0,
2018-01-03 07:00:00,59570.0,0,57500.0,
2018-01-03 07:30:00,62056.0,0,59500.0,
2018-01-03 08:00:00,64048.0,0,61600.0,
2018-01-03 08:30:00,65272.0,0,62500.0,
2018-01-03 09:00:00,65808.0,0,63200.0,9.462810497959348
2018-01-03 09:30:00,66469.0,0,64100.0,
2018-01-03 10:00:00,67284.0,0,64800.0,
2018-01-03 10:30:00,67659.0,0,65400.0,
2018-01-03 11:00:00,67948.0,0,65400.0,
2018-01-03 11:30:00,68467.0,0,65900.0,
2018-01-03 12:00:00,69081.0,0,66800.0,12.921459853480636
2018-01-03 12:30:00,69003.0,0,66100.0,
2018-01-03 13:00:00,69514.0,0,67200.0,
2018-01-03 13:30:00,68648.0,0,65300.0,
2018-01-03 14:00:00,68161.0,0,64700.0,
2018-01-03 14:30:00,67654.0,0,64800.0,
2018-01-03 15:00:00,66812.0,0,63000.0,10.809000699282013
2018-01-03 15:30:00,66162.0,0,62500.0,
2018-01-03 16:00:00,65804.0,0,62300.0,
2018-01-03 16:30:00,65445.0,0,62300.0,
2018-01-03 17:00:00,66103.0,0,63500.0,
2018-01-03 17:30:00,68214.0,0,66000.0,
2018-01-03 18:00:00,70129.0,0,68000.0,9.977438060926332
2018-01-03 18:30:00,71057.0,0,69300.0,
2018-01-03 19:00:00,72239.0,0,70500.0,
2018-01-03 19:30:00,71677.0,0,69100.0,
2018-01-03 20:00:00,69847.0,0,67100.0,
2018-01-03 20:30:00,67549.0,0,64800.0,
2018-01-03 21:00:00,65219.0,0,62600.0,9.095278435200385
2018-01-03 21:30:00,63760.0,0,60600.0,
2018-01-03 22:00:00,62342.0,0,59000.0,
2018-01-03 22:30:00,62550.0,0,62500.0,
2018-01-03 23:00:00,65129.0,0,62500.0,
2018-01-03 23:30:00,64381.0,0,61200.0,
2018-01-04 00:00:00,63979.0,0,61700.0,9.414042565420786
2018-01-04 00:30:00,62138.0,0,59700.0,
2018-01-04 01:00:00,59225.0,0,57200.0,
2018-01-04 01:30:00,58439.0,0,57400.0,
2018-01-04 02:00:00,57552.0,0,56800.0,
2018-01-04 02:30:00,56919.0,0,55200.0,
2018-01-04 03:00:00,54918.0,0,53200.0,11.00236492252512
2018-01-04 03:30:00,53603.0,0,51800.0,
2018-01-04 04:00:00,52615.0,0,51000.0,
2018-01-04 04:30:00,52265.0,0,50400.0,
2018-01-04 05:00:00,52360.0,0,51000.0,
2018-01-04 05:30:00,53946.0,0,52400.0,
2018-01-04 06:00:00,55280.0,0,53900.0,10.874150836847129
2018-01-04 06:30:00,58184.0,0,56300.0,
2018-01-04 07:00:00,60204.0,0,58200.0,
2018-01-04 07:30:00,62435.0,0,60200.0,
2018-01-04 08:00:00,64286.0,0,62100.0,
2018-01-04 08:30:00,65325.0,0,63100.0,
2018-01-04 09:00:00,65572.0,0,63800.0,9.864977714016298
2018-01-04 09:30:00,66149.0,0,64900.0,
2018-01-04 10:00:00,66496.0,0,65900.0,
2018-01-04 10:30:00,66948.0,0,66300.0,
2018-01-04 11:00:00,67291.0,0,66600.0,
2018-01-04 11:30:00,67870.0,0,67100.0,
2018-01-04 12:00:00,68511.0,0,68000.0,12.569950245642463
2018-01-04 12:30:00,68382.0,0,67400.0,
2018-01-04 13:00:00,68820.0,0,68500.0,
2018-01-04 13:30:00,67756.0,0,65900.0,
2018-01-04 14:00:00,67077.0,0,65300.0,
2018-01-04 14:30:00,66644.0,0,65000.0,
2018-01-04 15:00:00,65365.0,0,63200.0,13.356991244012233
2018-01-04 15:30:00,64865.0,0,62600.0,
2018-01-04 16:00:00,64207.0,0,62000.0,
2018-01-04 16:30:00,64063.0,0,62000.0,
2018-01-04 17:00:00,64173.0,0,63100.0,
2018-01-04 17:30:00,65674.0,0,65000.0,
2018-01-04 18:00:00,67735.0,0,66400.0,12.094694929015356
2018-01-04 18:30:00,68727.0,0,67900.0,
2018-01-04 19:00:00,69998.0,0,68600.0,
2018-01-04 19:30:00,69424.0,0,67500.0,
2018-01-04 20:00:00,67855.0,0,65700.0,
2018-01-04 20:30:00,65485.0,0,63500.0,
2018-01-04 21:00:00,63257.0,0,61400.0,10.321961351278611
2018-01-04 21:30:00,61668.0,0,59800.0,
2018-01-04 22:00:00,60318.0,0,58400.0,
2018-01-04 22:30:00,60350.0,0,59200.0,
2018-01-04 23:00:00,62835.0,0,61800.0,
2018-01-04 23:30:00,62246.0,0,61200.0,
2018-01-05 00:00:00,62241.0,0,60400.0,8.848982497303414
2018-01-05 00:30:00,60134.0,0,58500.0,
2018-01-05 01:00:00,57147.0,0,56100.0,
2018-01-05 01:30:00,56570.0,0,56000.0,
2018-01-05 02:00:00,55778.0,0,55700.0,
2018-01-05 02:30:00,55541.0,0,54800.0,
2018-01-05 03:00:00,53401.0,0,53100.0,9.155284982861158
2018-01-05 03:30:00,52542.0,0,52000.0,
2018-01-05 04:00:00,51604.0,0,51200.0,
2018-01-05 04:30:00,51430.0,0,50800.0,
2018-01-05 05:00:00,51645.0,0,51500.0,
2018-01-05 05:30:00,53393.0,0,53100.0,
2018-01-05 06:00:00,55005.0,0,54500.0,9.173861050220111
2018-01-05 06:30:00,58027.0,0,56700.0,
2018-01-05 07:00:00,60052.0,0,58700.0,
2018-01-05 07:30:00,62475.0,0,60800.0,
2018-01-05 08:00:00,64520.0,0,62900.0,
2018-01-05 08:30:00,65593.0,0,63900.0,
2018-01-05 09:00:00,66088.0,0,64800.0,9.697138573125837
2018-01-05 09:30:00,66632.0,0,65900.0,
2018-01-05 10:00:00,66885.0,0,66700.0,
2018-01-05 10:30:00,66948.0,0,67300.0,
2018-01-05 11:00:00,67223.0,0,67600.0,
2018-01-05 11:30:00,67706.0,0,67900.0,
2018-01-05 12:00:00,67910.0,0,68900.0,11.030532552374202
2018-01-05 12:30:00,67605.0,0,68200.0,
2018-01-05 13:00:00,67937.0,0,69300.0,
2018-01-05 13:30:00,66622.0,0,67100.0,
2018-01-05 14:00:00,65795.0,0,66800.0,
2018-01-05 14:30:00,65461.0,0,66700.0,
2018-01-05 15:00:00,64031.0,0,65200.0,11.918973238360287
2018-01-05 15:30:00,63323.0,0,64700.0,
2018-01-05 16:00:00,63004.0,0,64400.0,
2018-01-05 16:30:00,62718.0,0,64400.0,
2018-01-05 17:00:00,63003.0,0,65200.0,
2018-01-05 17:30:00,65099.0,0,67400.0,
2018-01-05 18:00:00,67554.0,0,69000.0,10.450988388279775
2018-01-05 18:30:00,68735.0,0,69600.0,
2018-01-05 19:00:00,69754.0,0,70300.0,
2018-01-05 19:30:00,69259.0,0,69200.0,
2018-01-05 20:00:00,67762.0,0,67600.0,
2018-01-05 20:30:00,65707.0,0,65500.0,
2018-01-05 21:00:00,63620.0,0,63700.0,10.014279132025958
2018-01-05 21:30:00,62192.0,0,62100.0,
2018-01-05 22:00:00,60863.0,0,60900.0,
2018-01-05 22:30:00,61424.0,0,61900.0,
2018-01-05 23:00:00,64061.0,0,64700.0,
2018-01-05 23:30:00,63477.0,0,64000.0,
2018-01-06 00:00:00,63327.0,0,62000.0,8.476349637682304
2018-01-06 00:30:00,61321.0,0,59800.0,
2018-01-06 01:00:00,58365.0,0,57400.0,
2018-01-06 01:30:00,57630.0,0,57700.0,
2018-01-06 02:00:00,56886.0,0,57100.0,
2018-01-06 02:30:00,56242.0,0,55500.0,
2018-01-06 03:00:00,54221.0,0,53600.0,7.962247585861133
2018-01-06 03:30:00,52921.0,0,52500.0,
2018-01-06 04:00:00,51787.0,0,51400.0,
2018-01-06 04:30:00,51344.0,0,51000.0,
2018-01-06 05:00:00,51067.0,0,50700.0,
2018-01-06 05:30:00,51956.0,0,51600.0,
2018-01-06 06:00:00,52409.0,0,52400.0,7.682913368630686
2018-01-06 06:30:00,53621.0,0,53600.0,
2018-01-06 07:00:00,54519.0,0,54700.0,
2018-01-06 07:30:00,55777.0,0,55900.0,
2018-01-06 08:00:00,56931.0,0,57200.0,
2018-01-06 08:30:00,58057.0,0,58100.0,
2018-01-06 09:00:00,58888.0,0,59400.0,7.9269428597431855
2018-01-06 09:30:00,60385.0,0,61100.0,
2018-01-06 10:00:00,61366.0,0,62300.0,
2018-01-06 10:30:00,62068.0,0,63500.0,
2018-01-06 11:00:00,62562.0,0,63700.0,
2018-01-06 11:30:00,63126.0,0,64400.0,
2018-01-06 12:00:00,63906.0,0,65400.0,8.536988365918681
2018-01-06 12:30:00,64730.0,0,65600.0,
2018-01-06 13:00:00,65551.0,0,66800.0,
2018-01-06 13:30:00,63751.0,0,64200.0,
2018-01-06 14:00:00,62349.0,0,62700.0,
2018-01-06 14:30:00,61516.0,0,62200.0,
2018-01-06 15:00:00,60050.0,0,60600.0,8.866769117213787
2018-01-06 15:30:00,59497.0,0,59900.0,
2018-01-06 16:00:00,58824.0,0,59500.0,
2018-01-06 16:30:00,58778.0,0,59700.0,
2018-01-06 17:00:00,59271.0,0,60600.0,
2018-01-06 17:30:00,61324.0,0,63200.0,
2018-01-06 18:00:00,63603.0,0,65300.0,8.51658856258209
2018-01-06 18:30:00,64707.0,0,66500.0,
2018-01-06 19:00:00,65706.0,0,67800.0,
2018-01-06 19:30:00,65466.0,0,67100.0,
2018-01-06 20:00:00,64462.0,0,66000.0,
2018-01-06 20:30:00,62879.0,0,64300.0,
2018-01-06 21:00:00,61403.0,0,62600.0,7.474617306091641
2018-01-06 21:30:00,60074.0,0,61400.0,
2018-01-06 22:00:00,59006.0,0,60000.0,
2018-01-06 22:30:00,59695.0,0,61500.0,
2018-01-06 23:00:00,62627.0,0,64400.0,
2018-01-06 23:30:00,62159.0,0,64300.0,
2018-01-07 00:00:00,62260.0,0,62800.0,7.8490575212319875
2018-01-07 00:30:00,60650.0,0,60500.0,
2018-01-07 01:00:00,57740.0,0,58000.0,
2018-01-07 01:30:00,57222.0,0,58300.0,
2018-01-07 02:00:00,56310.0,0,57700.0,
2018-01-07 02:30:00,55597.0,0,55400.0,
2018-01-07 03:00:00,53348.0,0,53500.0,7.52105443126003
2018-01-07 03:30:00,52239.0,0,52300.0,
2018-01-07 04:00:00,51031.0,0,51200.0,
2018-01-07 04:30:00,50506.0,0,50700.0,
2018-01-07 05:00:00,50103.0,0,50300.0,
2018-01-07 05:30:00,50717.0,0,50900.0,
2018-01-07 06:00:00,50829.0,0,51100.0,8.532262568282064
2018-01-07 06:30:00,51753.0,0,51800.0,
2018-01-07 07:00:00,51988.0,0,52600.0,
2018-01-07 07:30:00,52882.0,0,53300.0,
2018-01-07 08:00:00,53560.0,0,54300.0,
2018-01-07 08:30:00,54269.0,0,54900.0,
2018-01-07 09:00:00,54980.0,0,55800.0,9.123617182086136
2018-01-07 09:30:00,56565.0,0,57500.0,
2018-01-07 10:00:00,58194.0,0,59200.0,
2018-01-07 10:30:00,59347.0,0,60200.0,
2018-01-07 11:00:00,60810.0,0,61000.0,
2018-01-07 11:30:00,61993.0,0,62100.0,
2018-01-07 12:00:00,63284.0,0,63500.0,8.99996109998296
2018-01-07 12:30:00,64303.0,0,63400.0,
2018-01-07 13:00:00,65375.0,0,65200.0,
2018-01-07 13:30:00,63576.0,0,62100.0,
2018-01-07 14:00:00,61866.0,0,60100.0,
2018-01-07 14:30:00,60897.0,0,60000.0,
2018-01-07 15:00:00,59307.0,0,57800.0,8.91745120261042
2018-01-07 15:30:00,59104.0,0,57400.0,
2018-01-07 16:00:00,58474.0,0,56700.0,
2018-01-07 16:30:00,58366.0,0,56800.0,
2018-01-07 17:00:00,58666.0,0,58000.0,
2018-01-07 17:30:00,60737.0,0,60800.0,
2018-01-07 18:00:00,63226.0,0,63500.0,8.686779011459372
2018-01-07 18:30:00,64970.0,0,65000.0,
2018-01-07 19:00:00,66405.0,0,66600.0,
2018-01-07 19:30:00,66587.0,0,66600.0,
2018-01-07 20:00:00,65912.0,0,65600.0,
2018-01-07 20:30:00,64403.0,0,64100.0,
2018-01-07 21:00:00,63182.0,0,62800.0,8.718376660903806
2018-01-07 21:30:00,61664.0,0,61200.0,
2018-01-07 22:00:00,60508.0,0,59700.0,
2018-01-07 22:30:00,60748.0,0,60600.0,
2018-01-07 23:00:00,63474.0,0,63500.0,
2018-01-07 23:30:00,62707.0,0,63200.0,
2018-01-08 00:00:00,62709.0,0,60500.0,8.328486632669001
2018-01-08 00:30:00,61170.0,0,58800.0,
2018-01-08 01:00:00,58630.0,0,56700.0,
2018-01-08 01:30:00,58156.0,0,57400.0,
2018-01-08 02:00:00,57745.0,0,56900.0,
2018-01-08 02:30:00,57243.0,0,55500.0,
2018-01-08 03:00:00,55560.0,0,53800.0,7.51000715083425
2018-01-08 03:30:00,54512.0,0,52800.0,
2018-01-08 04:00:00,53508.0,0,51800.0,
2018-01-08 04:30:00,53748.0,0,52100.0,
2018-01-08 05:00:00,54308.0,0,53200.0,
2018-01-08 05:30:00,56530.0,0,55400.0,
2018-01-08 06:00:00,58511.0,0,58000.0,7.238482133357486
2018-01-08 06:30:00,62795.0,0,62000.0,
2018-01-08 07:00:00,66303.0,0,66000.0,
2018-01-08 07:30:00,69996.0,0,69500.0,
2018-01-08 08:00:00,72001.0,0,72000.0,
2018-01-08 08:30:00,72456.0,0,72000.0,
2018-01-08 09:00:00,72571.0,0,72300.0,7.461795442060895
2018-01-08 09:30:00,72947.0,0,72700.0,
2018-01-08 10:00:00,73102.0,0,73000.0,
2018-01-08 10:30:00,73101.0,0,72600.0,
2018-01-08 11:00:00,73281.0,0,72800.0,
2018-01-08 11:30:00,73389.0,0,73200.0,
2018-01-08 12:00:00,73897.0,0,74000.0,8.73336866665188
2018-01-08 12:30:00,73445.0,0,73100.0,
2018-01-08 13:00:00,73995.0,0,74100.0,
2018-01-08 13:30:00,72933.0,0,72300.0,
2018-01-08 14:00:00,72242.0,0,71400.0,
2018-01-08 14:30:00,71670.0,0,71000.0,
2018-01-08 15:00:00,70267.0,0,69200.0,8.924094965287217
2018-01-08 15:30:00,69748.0,0,68700.0,
2018-01-08 16:00:00,69232.0,0,68000.0,
2018-01-08 16:30:00,69106.0,0,68100.0,
2018-01-08 17:00:00,69433.0,0,68800.0,
2018-01-08 17:30:00,71435.0,0,71200.0,
2018-01-08 18:00:00,74163.0,0,73900.0,7.755354333827998
2018-01-08 18:30:00,75813.0,0,75100.0,
2018-01-08 19:00:00,77095.0,0,76500.0,
2018-01-08 19:30:00,76143.0,0,75100.0,
2018-01-08 20:00:00,74254.0,0,72800.0,
2018-01-08 20:30:00,71774.0,0,70300.0,
2018-01-08 21:00:00,69415.0,0,68200.0,6.837261598583549
2018-01-08 21:30:00,67442.0,0,65800.0,
2018-01-08 22:00:00,65719.0,0,64300.0,
2018-01-08 22:30:00,65818.0,0,64800.0,
2018-01-08 23:00:00,68336.0,0,67900.0,
2018-01-08 23:30:00,67367.0,0,66900.0,
2018-01-09 00:00:00,67226.0,0,66300.0,6.690782318553982
2018-01-09 00:30:00,65561.0,0,64100.0,
2018-01-09 01:00:00,62897.0,0,61600.0,
2018-01-09 01:30:00,62293.0,0,62500.0,
2018-01-09 02:00:00,61614.0,0,61700.0,
2018-01-09 02:30:00,61196.0,0,60200.0,
2018-01-09 03:00:00,59515.0,0,58400.0,5.935903871677052
2018-01-09 03:30:00,58398.0,0,57400.0,
2018-01-09 04:00:00,57550.0,0,56700.0,
2018-01-09 04:30:00,57464.0,0,56800.0,
2018-01-09 05:00:00,57988.0,0,58000.0,
2018-01-09 05:30:00,59888.0,0,59800.0,
2018-01-09 06:00:00,61799.0,0,62400.0,4.87518886099441
2018-01-09 06:30:00,66019.0,0,66300.0,
2018-01-09 07:00:00,69395.0,0,69100.0,
2018-01-09 07:30:00,72883.0,0,73500.0,
2018-01-09 08:00:00,74899.0,0,75900.0,
2018-01-09 08:30:00,75278.0,0,75500.0,
2018-01-09 09:00:00,74824.0,0,74900.0,4.951396076110415
2018-01-09 09:30:00,75044.0,0,74800.0,
2018-01-09 10:00:00,74491.0,0,74800.0,
2018-01-09 10:30:00,74516.0,0,74200.0,
2018-01-09 11:00:00,74723.0,0,74400.0,
2018-01-09 11:30:00,74935.0,0,74600.0,
2018-01-09 12:00:00,75131.0,0,75400.0,6.78306456112353
2018-01-09 12:30:00,74485.0,0,74300.0,
2018-01-09 13:00:00,74483.0,0,75300.0,
2018-01-09 13:30:00,73449.0,0,73300.0,
2018-01-09 14:00:00,72674.0,0,72200.0,
2018-01-09 14:30:00,72088.0,0,72000.0,
2018-01-09 15:00:00,70659.0,0,69800.0,7.585454136279923
2018-01-09 15:30:00,70021.0,0,69300.0,
2018-01-09 16:00:00,69542.0,0,68700.0,
2018-01-09 16:30:00,69430.0,0,68300.0,
2018-01-09 17:00:00,69722.0,0,69200.0,
2018-01-09 17:30:00,71525.0,0,71600.0,
2018-01-09 18:00:00,73939.0,0,73900.0,8.247196879375052
2018-01-09 18:30:00,75265.0,0,75500.0,
2018-01-09 19:00:00,76637.0,0,76600.0,
2018-01-09 19:30:00,75781.0,0,75200.0,
2018-01-09 20:00:00,73730.0,0,73200.0,
2018-01-09 20:30:00,71225.0,0,70900.0,
2018-01-09 21:00:00,68929.0,0,68500.0,8.159233434147122
2018-01-09 21:30:00,67205.0,0,66400.0,
2018-01-09 22:00:00,65398.0,0,64700.0,
2018-01-09 22:30:00,65193.0,0,65600.0,
2018-01-09 23:00:00,67785.0,0,68500.0,
2018-01-09 23:30:00,66862.0,0,67700.0,
2018-01-10 00:00:00,66499.0,0,65600.0,7.350007521192145
2018-01-10 00:30:00,64647.0,0,63200.0,
2018-01-10 01:00:00,61669.0,0,60700.0,
2018-01-10 01:30:00,61173.0,0,61400.0,
2018-01-10 02:00:00,60492.0,0,60600.0,
2018-01-10 02:30:00,60107.0,0,59300.0,
2018-01-10 03:00:00,58318.0,0,57300.0,7.4223440386901745
2018-01-10 03:30:00,57326.0,0,56100.0,
2018-01-10 04:00:00,56310.0,0,55200.0,
2018-01-10 04:30:00,56349.0,0,55200.0,
2018-01-10 05:00:00,56698.0,0,55800.0,
2018-01-10 05:30:00,58646.0,0,57700.0,
2018-01-10 06:00:00,60458.0,0,59800.0,7.440684138962556
2018-01-10 06:30:00,64444.0,0,63300.0,
2018-01-10 07:00:00,67430.0,0,66700.0,
2018-01-10 07:30:00,70903.0,0,70100.0,
2018-01-10 08:00:00,72929.0,0,71900.0,
2018-01-10 08:30:00,73686.0,0,72800.0,
2018-01-10 09:00:00,73483.0,0,72500.0,7.595730947315933
2018-01-10 09:30:00,73695.0,0,72800.0,
2018-01-10 10:00:00,73568.0,0,72400.0,
2018-01-10 10:30:00,73066.0,0,72000.0,
2018-01-10 11:00:00,72838.0,0,71900.0,
2018-01-10 11:30:00,72973.0,0,72100.0,
2018-01-10 12:00:00,73060.0,0,72400.0,9.315141826858644
2018-01-10 12:30:00,72550.0,0,71400.0,
2018-01-10 13:00:00,72588.0,0,72700.0,
2018-01-10 13:30:00,71201.0,0,70400.0,
2018-01-10 14:00:00,70625.0,0,69900.0,
2018-01-10 14:30:00,69876.0,0,69500.0,
2018-01-10 15:00:00,68509.0,0,67900.0,10.158036253116105
2018-01-10 15:30:00,67819.0,0,67100.0,
2018-01-10 16:00:00,67313.0,0,66500.0,
2018-01-10 16:30:00,67260.0,0,66400.0,
2018-01-10 17:00:00,67464.0,0,66900.0,
2018-01-10 17:30:00,69169.0,0,69200.0,
2018-01-10 18:00:00,72002.0,0,72200.0,7.735847156154849
2018-01-10 18:30:00,74022.0,0,73600.0,
2018-01-10 19:00:00,75418.0,0,75100.0,
2018-01-10 19:30:00,75045.0,0,73800.0,
2018-01-10 20:00:00,73370.0,0,71900.0,
2018-01-10 20:30:00,70916.0,0,69600.0,
2018-01-10 21:00:00,68697.0,0,67800.0,7.603071656013466
2018-01-10 21:30:00,66811.0,0,65600.0,
2018-01-10 22:00:00,65312.0,0,64100.0,
2018-01-10 22:30:00,65481.0,0,64900.0,
2018-01-10 23:00:00,67671.0,0,67800.0,
2018-01-10 23:30:00,66962.0,0,66800.0,
2018-01-11 00:00:00,66813.0,0,65500.0,6.890540833971654
2018-01-11 00:30:00,65146.0,0,63500.0,
2018-01-11 01:00:00,62475.0,0,61200.0,
2018-01-11 01:30:00,61900.0,0,61600.0,
2018-01-11 02:00:00,61159.0,0,61200.0,
2018-01-11 02:30:00,60783.0,0,59900.0,
2018-01-11 03:00:00,59022.0,0,58000.0,6.690165149790606
2018-01-11 03:30:00,58226.0,0,57100.0,
2018-01-11 04:00:00,57152.0,0,56000.0,
2018-01-11 04:30:00,57180.0,0,55700.0,
2018-01-11 05:00:00,57436.0,0,56800.0,
2018-01-11 05:30:00,59597.0,0,58400.0,
2018-01-11 06:00:00,61236.0,0,60700.0,6.261109771709701
2018-01-11 06:30:00,65416.0,0,64400.0,
2018-01-11 07:00:00,68977.0,0,68200.0,
2018-01-11 07:30:00,72665.0,0,71500.0,
2018-01-11 08:00:00,74548.0,0,73400.0,
2018-01-11 08:30:00,74687.0,0,73600.0,
2018-01-11 09:00:00,74595.0,0,73500.0,6.545700610037234
2018-01-11 09:30:00,74702.0,0,73800.0,
2018-01-11 10:00:00,74367.0,0,73800.0,
2018-01-11 10:30:00,73872.0,0,73800.0,
2018-01-11 11:00:00,73897.0,0,74100.0,
2018-01-11 11:30:00,73817.0,0,74300.0,
2018-01-11 12:00:00,74074.0,0,74700.0,9.571786978759302
2018-01-11 12:30:00,73285.0,0,73500.0,
2018-01-11 13:00:00,73617.0,0,74800.0,
2018-01-11 13:30:00,72607.0,0,72500.0,
2018-01-11 14:00:00,71966.0,0,72000.0,
2018-01-11 14:30:00,71210.0,0,71800.0,
2018-01-11 15:00:00,69889.0,0,69800.0,10.252595364297822
2018-01-11 15:30:00,69255.0,0,68800.0,
2018-01-11 16:00:00,68827.0,0,68200.0,
2018-01-11 16:30:00,68903.0,0,68000.0,
